2025-04-05 19:05:38.538598,WAIT,83075.49
2025-04-05 19:07:39.190922,WAIT,83030.8
2025-04-05 19:08:39.514122,WAIT,83050.77
2025-04-05 19:09:39.840014,WAIT,83050.8
2025-04-05 19:10:40.168105,WAIT,83075.46
2025-04-05 20:00:08.590079,BUY,83188.38
